YEAR,PORT NAME,STATE,SPPNAME,LANDED LBS,LIVE LBS,VALUE
2004,SOUTHWEST HARBOR,ME,"HALIBUT, ATLANTIC","1,421","1,633","$5,586.00"
2004,SOUTHWEST HARBOR,ME,"LOBSTER, AMERICAN","1,049,820","1,049,820","$4,556,260.00"
2004,SOUTHWEST HARBOR,ME,"SCALLOP, NK","1,356","11,257","$11,073.00"
2004,SOUTHWEST HARBOR,ME,"SCALLOP, SEA","1,195","9,956","$8,064.00"
2004,SOUTHWEST HARBOR,ME,CONFIDENTIAL,"6,587,485","6,587,890","$336,051.00"
2004,SPRUCE HEAD,ME,"CRAB, NK","32,553","32,553","$11,613.00"
2004,SPRUCE HEAD,ME,"LOBSTER, AMERICAN","4,125,800","4,125,800","$15,199,108.00"
2004,SPRUCE HEAD,ME,CONFIDENTIAL,"400,125","403,792","$163,164.00"
2004,ST. GEORGE,ME,CONFIDENTIAL,"167,595","830,941","$1,194,018.00"
2004,STEUBEN,ME,CONFIDENTIAL,"927,476","1,302,199","$3,539,070.00"
2004,STONINGTON,ME,"CRAB, JONAH","749,486","749,486","$291,960.00"
2004,STONINGTON,ME,"CRAB, ROCK","493,304","493,304","$161,375.00"
2004,STONINGTON,ME,"HERRING, ATLANTIC","7,436,170","7,436,170","$607,279.00"
2004,STONINGTON,ME,"LOBSTER, AMERICAN","5,223,884","5,223,884","$21,170,530.00"
2004,STONINGTON,ME,"SCALLOP, SEA",781,"6,507","$7,117.00"
2004,STONINGTON,ME,CONFIDENTIAL,"265,346","342,066","$183,266.00"
2004,SUNSHINE,ME,"CRAB, JONAH","27,501","27,501","$11,171.00"
2004,SUNSHINE,ME,"CRAB, ROCK","4,953","4,953","$2,051.00"
2004,SUNSHINE,ME,"LOBSTER, AMERICAN",93,93,$532.00
2004,SWANS ISLAND,ME,"CLAM, SOFT","3,284","16,092","$22,231.00"
2004,SWANS ISLAND,ME,"CRAB, JONAH","87,259","87,259","$32,748.00"
2004,SWANS ISLAND,ME,"LOBSTER, AMERICAN","1,100,592","1,100,592","$4,517,237.00"
2004,SWANS ISLAND,ME,CONFIDENTIAL,"37,839","37,950","$13,923.00"
2004,TENANTS HARBOR,ME,"COD, ATLANTIC","2,829","3,311","$3,520.00"
2004,TENANTS HARBOR,ME,"CRAB, NK","140,638","140,638","$55,758.00"
2004,TENANTS HARBOR,ME,"FLOUNDER, AMERICAN PLAICE","12,603","12,603","$9,520.00"
2004,TENANTS HARBOR,ME,"FLOUNDER, WITCH","22,582","22,582","$22,171.00"
2004,TENANTS HARBOR,ME,HADDOCK,593,677,$706.00
2004,TENANTS HARBOR,ME,"HAKE, WHITE","5,623","7,535","$2,127.00"
2004,TENANTS HARBOR,ME,"LOBSTER, AMERICAN","2,557,957","2,557,957","$9,712,781.00"
2004,TENANTS HARBOR,ME,MONKFISH/ANGLER/GOOSEFISH,"16,268","54,009","$30,559.00"
2004,TENANTS HARBOR,ME,POLLOCK,"1,312","1,483","$1,058.00"
2004,TENANTS HARBOR,ME,"REDFISH, ACADIAN",552,552,$274.00
2004,TENANTS HARBOR,ME,"WOLFFISH, ATLANTIC",876,"1,050",$229.00
2004,TENANTS HARBOR,ME,CONFIDENTIAL,"13,556","14,099","$6,720.00"
2004,TREMONT,ME,CONFIDENTIAL,"31,737","137,990","$83,270.00"
2004,VINALHAVEN,ME,"CLAM, SOFT","15,511","76,004","$128,750.00"
2004,VINALHAVEN,ME,"CRAB, JONAH","473,486","473,486","$205,343.00"
2004,VINALHAVEN,ME,"CRAB, ROCK","357,765","357,765","$140,103.00"
2004,VINALHAVEN,ME,"HERRING, ATLANTIC","5,665,500","5,665,500","$800,370.00"
2004,VINALHAVEN,ME,"LOBSTER, AMERICAN","6,577,717","6,577,717","$27,514,365.00"
2004,VINALHAVEN,ME,CONFIDENTIAL,"282,303","286,189","$116,628.00"
2004,WASHINGTON,ME,"CLAM, SOFT","274,701","1,346,036","$1,705,560.00"
2004,WASHINGTON,ME,"MUSSEL, BLUE","81,312","476,489","$53,703.00"
2004,WASHINGTON,ME,CONFIDENTIAL,"4,430,205","4,430,209","$7,666,876.00"
2004,WINTER HARBOR,ME,"CRAB, NK","7,546","7,546","$3,599.00"
2004,WINTER HARBOR,ME,"CRAB, ROCK","78,951","78,951","$36,568.00"
2004,WINTER HARBOR,ME,"LOBSTER, AMERICAN","1,012,632","1,012,632","$4,622,906.00"
2004,WINTER HARBOR,ME,CONFIDENTIAL,"1,321,409","1,377,830","$99,023.00"
2004,WISCASSET,ME,"CRAB, ROCK","1,018","1,018",$509.00
2004,WISCASSET,ME,"LOBSTER, AMERICAN","9,800","9,800","$43,195.00"
2004,WISCASSET,ME,CONFIDENTIAL,"7,295","27,189","$42,736.00"
2004,YORK,ME,"COD, ATLANTIC","50,358","58,912","$75,789.00"
2004,YORK,ME,"FLOUNDER, AMERICAN PLAICE","2,437","2,437","$2,550.00"
2004,YORK,ME,"FLOUNDER, WINTER",287,287,$346.00
2004,YORK,ME,"FLOUNDER, WITCH","10,362","10,362","$13,378.00"
2004,YORK,ME,"FLOUNDER, YELLOWTAIL",266,266,$232.00
2004,YORK,ME,HADDOCK,893,"1,020","$1,188.00"
2004,YORK,ME,"HAKE, WHITE","8,014","10,492","$5,341.00"
2004,YORK,ME,MONKFISH/ANGLER/GOOSEFISH,"147,708","184,236","$173,903.00"
2004,YORK,ME,POLLOCK,"19,534","21,624","$12,121.00"
2004,YORK,ME,"REDFISH, ACADIAN",586,586,$217.00
2004,YORK,ME,"TUNA, BLUEFIN","23,048","28,824","$183,070.00"
2004,YORK,ME,"WOLFFISH, ATLANTIC","1,241","1,487",$440.00
2004,YORK,ME,CONFIDENTIAL,"741,618","756,686","$3,202,655.00"
2004,CONFIDENTIAL,ME,CONFIDENTIAL,"8,319,155","9,621,725","$32,552,130.00"
2004,HAMPTON,NH,BLUEFISH,"1,065","1,163",$523.00
2004,HAMPTON,NH,"COD, ATLANTIC","70,576","82,576","$110,535.00"
2004,HAMPTON,NH,CUSK,61,69,$39.00
2004,HAMPTON,NH,"FLOUNDER, AMERICAN PLAICE","3,593","3,593","$3,006.00"
2004,HAMPTON,NH,"FLOUNDER, WINTER",403,403,$441.00
2004,HAMPTON,NH,"FLOUNDER, WITCH","5,951","5,951","$8,139.00"
2004,HAMPTON,NH,"FLOUNDER, YELLOWTAIL","1,002","1,002",$691.00
2004,HAMPTON,NH,HADDOCK,"6,023","6,867","$7,237.00"
2004,HAMPTON,NH,"HAKE, SILVER","5,933","5,933","$3,026.00"
2004,HAMPTON,NH,"HAKE, WHITE","1,009","1,009",$429.00
2004,HAMPTON,NH,"LOBSTER, AMERICAN","1,407","1,407","$7,590.00"
2004,HAMPTON,NH,MONKFISH/ANGLER/GOOSEFISH,"5,054","14,122","$8,633.00"
2004,HAMPTON,NH,POLLOCK,"2,932","3,316","$1,452.00"
2004,HAMPTON,NH,"REDFISH, ACADIAN","1,453","1,453",$639.00
2004,HAMPTON,NH,"TUNA, BLUEFIN","18,566","23,215","$164,743.00"
2004,HAMPTON,NH,"WOLFFISH, ATLANTIC","1,279","1,535",$383.00
2004,HAMPTON,NH,CONFIDENTIAL,"4,336","4,391",$964.00
2004,"NEW HAMPSHIRE, NK",NH,"COD, ATLANTIC",629,629,$629.00
2004,"NEW HAMPSHIRE, NK",NH,"EEL, AMERICAN",5,5,$3.00
2004,"NEW HAMPSHIRE, NK",NH,"EEL, NK",67,67,$31.00
2004,"NEW HAMPSHIRE, NK",NH,"HERRING, ATLANTIC","205,050","205,050","$17,656.00"
2004,"NEW HAMPSHIRE, NK",NH,"HERRING, NK","7,117","7,117",$880.00
2004,"NEW HAMPSHIRE, NK",NH,"LOBSTER, AMERICAN","3,038","3,038","$17,711.00"
2004,"NEW HAMPSHIRE, NK",NH,"MACKEREL, ATLANTIC",17,17,$2.00
2004,"NEW HAMPSHIRE, NK",NH,"MENHADEN, ATLANTIC",140,140,$17.00
2004,"NEW HAMPSHIRE, NK",NH,MUMMICHOG,60,60,$30.00
2004,"NEW HAMPSHIRE, NK",NH,POLLOCK,45,51,$20.00
2004,"NEW HAMPSHIRE, NK",NH,"POUT, OCEAN",9,9,$2.00
2004,"NEW HAMPSHIRE, NK",NH,"SCALLOP, SEA","1,503","12,521","$9,018.00"
2004,"NEW HAMPSHIRE, NK",NH,SMELT,384,384,$104.00
2004,"NEW HAMPSHIRE, NK",NH,"TUNA, BLUEFIN","4,144","5,180","$36,531.00"
2004,NEWINGTON,NH,"HERRING, ATLANTIC","14,255,298","14,255,298","$1,029,566.00"
2004,PORTSMOUTH,NH,BLUEFISH,"12,052","12,053","$4,422.00"
2004,PORTSMOUTH,NH,"CATFISH, BLUE","1,019","1,019",$512.00
2004,PORTSMOUTH,NH,"COD, ATLANTIC","518,946","606,624","$797,127.00"
2004,PORTSMOUTH,NH,"CRAB, JONAH",305,305,$305.00
2004,PORTSMOUTH,NH,"CRAB, NK",242,242,$109.00
2004,PORTSMOUTH,NH,"CRAB, ROCK",475,475,$303.00
2004,PORTSMOUTH,NH,CUSK,"12,896","13,935","$7,291.00"
2004,PORTSMOUTH,NH,"FLOUNDER, AMERICAN PLAICE","13,906","13,906","$15,421.00"
2004,PORTSMOUTH,NH,"FLOUNDER, SAND-DAB/WINDOWPANE","1,789","1,789","$1,159.00"
2004,PORTSMOUTH,NH,"FLOUNDER, WINTER","4,803","4,803","$6,413.00"
2004,PORTSMOUTH,NH,"FLOUNDER, WITCH","30,518","30,518","$39,219.00"
2004,PORTSMOUTH,NH,"FLOUNDER, YELLOWTAIL","6,725","6,725","$7,941.00"
2004,PORTSMOUTH,NH,HADDOCK,"49,808","56,800","$66,806.00"
2004,PORTSMOUTH,NH,"HAKE, OFFSHORE",205,208,$126.00
2004,PORTSMOUTH,NH,"HAKE, RED",212,212,$198.00
2004,PORTSMOUTH,NH,"HAKE, SILVER","4,017","4,508","$3,462.00"
2004,PORTSMOUTH,NH,"HAKE, WHITE","188,658","234,898","$122,020.00"
2004,PORTSMOUTH,NH,"HALIBUT, ATLANTIC","1,012","1,150","$3,748.00"
2004,PORTSMOUTH,NH,"HERRING, ATLANTIC","1,053,054","1,053,054","$88,727.00"
2004,PORTSMOUTH,NH,"LOBSTER, AMERICAN","4,993","4,992","$25,906.00"
2004,PORTSMOUTH,NH,"MACKEREL, ATLANTIC",349,349,$166.00
2004,PORTSMOUTH,NH,MONKFISH/ANGLER/GOOSEFISH,"861,489","1,221,962","$1,104,311.00"
2004,PORTSMOUTH,NH,POLLOCK,"532,101","593,472","$272,885.00"
2004,PORTSMOUTH,NH,"REDFISH, ACADIAN","14,809","14,809","$6,263.00"
2004,PORTSMOUTH,NH,"SCALLOP, SEA","41,983","349,720","$262,968.00"
2004,PORTSMOUTH,NH,"SKATE, NK","1,853","4,194",$832.00
2004,PORTSMOUTH,NH,"SKATE, WINTER","3,650","8,297","$1,379.00"
2004,PORTSMOUTH,NH,"TUNA, BLUEFIN","3,231","4,040","$19,318.00"
2004,PORTSMOUTH,NH,"WOLFFISH, ATLANTIC","6,357","7,621","$4,495.00"
2004,PORTSMOUTH,NH,CONFIDENTIAL,"29,998","29,998","$7,111.00"
2004,RYE,NH,BLUEFISH,"5,831","5,833","$1,834.00"
2004,RYE,NH,"CATFISH, BLUE",311,311,$189.00
2004,RYE,NH,"COD, ATLANTIC","328,486","384,349","$536,938.00"
2004,RYE,NH,CUSK,301,310,$122.00
2004,RYE,NH,"FLOUNDER, AMERICAN PLAICE","16,978","16,978","$18,068.00"
2004,RYE,NH,"FLOUNDER, SAND-DAB/WINDOWPANE",465,465,$359.00
2004,RYE,NH,"FLOUNDER, WINTER","5,555","5,555","$7,238.00"
2004,RYE,NH,"FLOUNDER, WITCH","69,147","69,147","$92,871.00"
2004,RYE,NH,"FLOUNDER, YELLOWTAIL","11,673","11,673","$13,563.00"
2004,RYE,NH,HADDOCK,"20,359","23,215","$28,735.00"
2004,RYE,NH,"HAKE, SILVER","1,187","1,425",$580.00
2004,RYE,NH,"HAKE, WHITE","22,577","28,282","$16,384.00"
2004,RYE,NH,"LOBSTER, AMERICAN","3,897","3,897","$16,705.00"
2004,RYE,NH,"MACKEREL, ATLANTIC",193,193,$88.00
2004,RYE,NH,MONKFISH/ANGLER/GOOSEFISH,"163,387","244,773","$219,959.00"
2004,RYE,NH,POLLOCK,"186,924","210,587","$101,825.00"
2004,RYE,NH,"REDFISH, ACADIAN","5,386","5,386","$2,401.00"
2004,RYE,NH,"SHRIMP, PANDALID","51,176","51,176","$26,268.00"
2004,RYE,NH,"SKATE, NK",826,"1,875",$283.00
2004,RYE,NH,"SKATE, WINTER","1,564","3,551",$613.00
2004,RYE,NH,"TUNA, BLUEFIN","3,361","4,202","$28,569.00"
2004,RYE,NH,"WOLFFISH, ATLANTIC","4,526","5,437","$2,187.00"
2004,RYE,NH,CONFIDENTIAL,773,"4,546","$2,566.00"
2004,SEABROOK,NH,BLUEFISH,"5,459","5,958","$1,775.00"
2004,SEABROOK,NH,"COD, ATLANTIC","493,602","577,550","$825,825.00"
2004,SEABROOK,NH,CUSK,"1,774","2,006",$977.00
2004,SEABROOK,NH,"FLOUNDER, AMERICAN PLAICE","16,579","16,579","$18,523.00"
2004,SEABROOK,NH,"FLOUNDER, SAND-DAB/WINDOWPANE","1,012","1,012",$332.00
2004,SEABROOK,NH,"FLOUNDER, WINTER","14,033","14,033","$19,557.00"
2004,SEABROOK,NH,"FLOUNDER, WITCH","57,826","57,826","$81,923.00"
2004,SEABROOK,NH,"FLOUNDER, YELLOWTAIL","47,831","47,831","$56,464.00"
2004,SEABROOK,NH,HADDOCK,"60,350","68,796","$91,613.00"
2004,SEABROOK,NH,"HAKE, SILVER","115,146","115,146","$50,934.00"
2004,SEABROOK,NH,"HAKE, WHITE","26,254","28,436","$20,451.00"
2004,SEABROOK,NH,"HALIBUT, ATLANTIC",119,137,$535.00
2004,SEABROOK,NH,"HERRING, ATLANTIC","71,619","71,619","$10,091.00"
2004,SEABROOK,NH,"LOBSTER, AMERICAN","206,671","206,671","$857,478.00"
2004,SEABROOK,NH,"MACKEREL, ATLANTIC",119,119,$67.00
2004,SEABROOK,NH,MONKFISH/ANGLER/GOOSEFISH,"88,545","196,456","$157,847.00"
2004,SEABROOK,NH,POLLOCK,"341,630","386,063","$193,164.00"
2004,SEABROOK,NH,"REDFISH, ACADIAN","7,638","7,638","$3,758.00"
2004,SEABROOK,NH,"SCALLOP, SEA",386,"3,216","$1,842.00"
2004,SEABROOK,NH,"SHRIMP, PANDALID","375,311","375,311","$192,149.00"
2004,SEABROOK,NH,"SKATE, NK","2,778","6,303","$1,109.00"
2004,SEABROOK,NH,"WOLFFISH, ATLANTIC","6,443","7,742","$3,856.00"
2004,SEABROOK,NH,CONFIDENTIAL,344,344,$89.00
2004,CONFIDENTIAL,NH,CONFIDENTIAL,"11,147","16,061","$9,979.00"
2004,AMESBURY,MA,"LOBSTER, AMERICAN",387,387,"$1,901.00"
2004,AMESBURY,MA,CONFIDENTIAL,"690,558","690,333","$62,613.00"
2004,BARNSTABLE,MA,"BASS, STRIPED","23,982","23,982","$36,713.00"
2004,BARNSTABLE,MA,BLUEFISH,"9,473","10,302","$5,339.00"
2004,BARNSTABLE,MA,BUTTERFISH,"2,898","2,898","$1,012.00"
2004,BARNSTABLE,MA,"COD, ATLANTIC","25,020","29,276","$40,180.00"
2004,BARNSTABLE,MA,"CRAB, NK","57,529","57,529","$37,394.00"
2004,BARNSTABLE,MA,CUSK,68,78,$40.00
2004,BARNSTABLE,MA,"FLOUNDER, AMERICAN PLAICE","6,439","6,439","$6,384.00"
2004,BARNSTABLE,MA,"FLOUNDER, SUMMER","106,408","106,408","$168,051.00"
2004,BARNSTABLE,MA,"FLOUNDER, WINTER","4,350","4,350","$5,098.00"
2004,BARNSTABLE,MA,"FLOUNDER, WITCH","78,376","78,376","$101,354.00"
2004,BARNSTABLE,MA,"FLOUNDER, YELLOWTAIL","17,662","17,662","$14,146.00"
2004,BARNSTABLE,MA,HADDOCK,"21,800","24,853","$29,085.00"
2004,BARNSTABLE,MA,"HAKE, WHITE","2,173","2,864","$1,456.00"
2004,BARNSTABLE,MA,"LOBSTER, AMERICAN","280,090","280,090","$1,282,658.00"
2004,BARNSTABLE,MA,"MACKEREL, ATLANTIC",217,217,$74.00
2004,BARNSTABLE,MA,MONKFISH/ANGLER/GOOSEFISH,"35,009","76,196","$55,616.00"
2004,BARNSTABLE,MA,POLLOCK,"7,566","9,003","$4,806.00"
2004,BARNSTABLE,MA,"REDFISH, ACADIAN","1,705","1,705","$1,503.00"
2004,BARNSTABLE,MA,"SCALLOP, SEA","91,328","760,759","$471,046.00"
2004,BARNSTABLE,MA,SCUP,"112,274","112,274","$74,652.00"
2004,BARNSTABLE,MA,"SEA BASS, BLACK","90,141","90,141","$166,465.00"
2004,BARNSTABLE,MA,"SHARK, NK",72,100,$54.00
2004,BARNSTABLE,MA,"SKATE, NK","6,145","13,951","$3,225.00"
2004,BARNSTABLE,MA,"SQUID, LOLIGO","274,912","274,912","$201,788.00"
2004,BARNSTABLE,MA,TAUTOG,"1,287","1,287","$1,796.00"
2004,BARNSTABLE,MA,"TUNA, BLUEFIN","64,745","80,951","$497,085.00"
2004,BARNSTABLE,MA,"WHELK, CHANNELED","1,015","3,184","$2,768.00"
2004,BARNSTABLE,MA,"WHELK, KNOBBED","5,146","16,146","$8,957.00"
2004,BARNSTABLE,MA,"WOLFFISH, ATLANTIC","1,380","1,656",$704.00
2004,BARNSTABLE,MA,CONFIDENTIAL,"703,661","3,707,903","$772,217.00"
2004,BEVERLY,MA,"BASS, STRIPED","1,178","1,178","$2,061.00"
2004,BEVERLY,MA,BLUEFISH,203,203,$78.00
2004,BEVERLY,MA,"COD, ATLANTIC","14,583","17,541","$19,011.00"
2004,BEVERLY,MA,"CRAB, NK","10,328","10,328","$6,719.00"
2004,BEVERLY,MA,"FLOUNDER, AMERICAN PLAICE","1,080","1,080","$2,024.00"
2004,BEVERLY,MA,"FLOUNDER, WINTER","3,255","3,255","$3,484.00"
2004,BEVERLY,MA,"FLOUNDER, WITCH","3,197","3,197","$6,429.00"
2004,BEVERLY,MA,"FLOUNDER, YELLOWTAIL","3,365","3,365","$2,665.00"
2004,BEVERLY,MA,HADDOCK,"2,396","2,667","$1,799.00"
2004,BEVERLY,MA,"LOBSTER, AMERICAN","597,944","597,944","$2,727,469.00"
2004,BEVERLY,MA,MONKFISH/ANGLER/GOOSEFISH,"2,848","3,185","$3,264.00"
2004,BEVERLY,MA,"WOLFFISH, ATLANTIC",510,527,$297.00
2004,BEVERLY,MA,CONFIDENTIAL,593,726,$270.00
2004,BOSTON,MA,"BASS, STRIPED","4,609","4,609","$6,255.00"
2004,BOSTON,MA,BLUEFISH,"7,905","7,984","$3,364.00"
2004,BOSTON,MA,"COD, ATLANTIC","556,442","651,059","$886,553.00"
2004,BOSTON,MA,"CRAB, NK",901,901,$584.00
2004,BOSTON,MA,CUSK,"5,280","5,967","$4,276.00"
2004,BOSTON,MA,"FLOUNDER, AMERICAN PLAICE","398,264","398,263","$529,537.00"
2004,BOSTON,MA,"FLOUNDER, SUMMER","14,901","14,901","$23,727.00"
2004,BOSTON,MA,"FLOUNDER, WINTER","202,398","202,398","$302,361.00"
2004,BOSTON,MA,"FLOUNDER, WITCH","623,573","623,573","$909,147.00"
2004,BOSTON,MA,"FLOUNDER, YELLOWTAIL","385,475","385,475","$235,578.00"
2004,BOSTON,MA,HADDOCK,"650,961","742,112","$831,688.00"
2004,BOSTON,MA,"HAKE, RED","4,003","4,003","$2,022.00"
2004,BOSTON,MA,"HAKE, SILVER","15,340","15,340","$7,239.00"
2004,BOSTON,MA,"HAKE, WHITE","400,335","528,746","$369,975.00"
2004,BOSTON,MA,"HALIBUT, ATLANTIC",666,768,"$2,945.00"
2004,BOSTON,MA,"LOBSTER, AMERICAN","475,406","475,406","$2,125,033.00"
2004,BOSTON,MA,MONKFISH/ANGLER/GOOSEFISH,"1,079,677","2,788,158","$1,749,613.00"
2004,BOSTON,MA,POLLOCK,"777,482","874,901","$454,301.00"
2004,BOSTON,MA,"REDFISH, ACADIAN","147,700","147,700","$71,518.00"
2004,BOSTON,MA,"SCALLOP, SEA","11,481","95,637","$62,711.00"
2004,BOSTON,MA,SCUP,"5,723","5,723","$1,904.00"
2004,BOSTON,MA,"SEA BASS, BLACK","3,087","3,087","$6,305.00"
2004,BOSTON,MA,"SHARK, DOGFISH, SPINY","3,505","3,505",$701.00
2004,BOSTON,MA,"SKATE, NK","235,720","535,091","$91,135.00"
2004,BOSTON,MA,"SKATE, WINTER","18,450","41,886","$8,354.00"
2004,BOSTON,MA,"SQUID, LOLIGO","292,545","292,545","$196,259.00"
2004,BOSTON,MA,"WOLFFISH, ATLANTIC","7,509","9,011","$6,319.00"
2004,BOSTON,MA,CONFIDENTIAL,"10,155","10,845","$10,503.00"
2004,CHATHAM,MA,"BASS, STRIPED","183,921","183,921","$306,420.00"
2004,CHATHAM,MA,BLUEFISH,"171,061","185,425","$76,074.00"
2004,CHATHAM,MA,BUTTERFISH,"5,384","5,384","$2,975.00"
2004,CHATHAM,MA,"COD, ATLANTIC","746,189","928,429","$1,289,495.00"
2004,CHATHAM,MA,"CRAB, NK",415,415,$270.00
2004,CHATHAM,MA,CUNNER,72,72,$36.00
2004,CHATHAM,MA,CUSK,"29,275","33,101","$12,406.00"
2004,CHATHAM,MA,"FLOUNDER, AMERICAN PLAICE","9,944","9,944","$13,138.00"
2004,CHATHAM,MA,"FLOUNDER, SAND-DAB/WINDOWPANE","1,431","1,431",$567.00
2004,CHATHAM,MA,"FLOUNDER, SUMMER","23,292","23,292","$36,936.00"
2004,CHATHAM,MA,"FLOUNDER, WINTER","49,988","49,988","$67,105.00"
2004,CHATHAM,MA,"FLOUNDER, WITCH","93,235","93,235","$143,644.00"
2004,CHATHAM,MA,"FLOUNDER, YELLOWTAIL","13,876","13,876","$10,812.00"
2004,CHATHAM,MA,HADDOCK,"990,778","1,061,433","$1,461,210.00"
2004,CHATHAM,MA,"HAKE, OFFSHORE",167,167,$30.00
2004,CHATHAM,MA,"HAKE, RED","11,904","11,904","$2,953.00"
2004,CHATHAM,MA,"HAKE, RED & WHITE MIX","7,617","10,210","$5,191.00"
2004,CHATHAM,MA,"HAKE, SILVER","36,486","36,486","$9,812.00"
2004,CHATHAM,MA,"HAKE, WHITE","30,073","37,158","$20,703.00"
2004,CHATHAM,MA,"HALIBUT, ATLANTIC",429,474,"$1,904.00"
2004,CHATHAM,MA,"LOBSTER, AMERICAN","461,189","461,187","$2,181,245.00"
2004,CHATHAM,MA,"MACKEREL, ATLANTIC","152,659","152,659","$51,014.00"
2004,CHATHAM,MA,MONKFISH/ANGLER/GOOSEFISH,"777,375","1,063,205","$822,339.00"
2004,CHATHAM,MA,POLLOCK,"310,460","374,228","$165,265.00"
2004,CHATHAM,MA,"REDFISH, ACADIAN","3,384","3,384","$1,426.00"
2004,CHATHAM,MA,"SCALLOP, SEA","377,624","3,145,542","$1,911,246.00"
2004,CHATHAM,MA,SCULPIN,346,346,$60.00
2004,CHATHAM,MA,SCUP,"136,957","136,957","$60,591.00"
2004,CHATHAM,MA,"SEA BASS, BLACK","36,176","36,176","$72,343.00"
2004,CHATHAM,MA,"SHARK, DOGFISH, SPINY","383,270","383,270","$74,873.00"
2004,CHATHAM,MA,"SKATE, NK","1,678,892","3,811,131","$563,096.00"
2004,CHATHAM,MA,"SKATE, SMOOTH","896,941","2,036,075","$291,657.00"
2004,CHATHAM,MA,"SKATE, WINTER","5,290","11,826","$2,110.00"
2004,CHATHAM,MA,"SQUID, LOLIGO","79,043","79,043","$69,651.00"
2004,CHATHAM,MA,TAUTOG,"1,025","1,025","$1,240.00"
2004,CHATHAM,MA,"TILEFISH, GOLDEN",203,217,$214.00
2004,CHATHAM,MA,"TUNA, BLUEFIN","90,650","113,332","$746,087.00"
2004,CHATHAM,MA,"WHELK, CHANNELED",131,412,$290.00
2004,CHATHAM,MA,"WHITING, KING","64,129","64,129","$34,908.00"
2004,CHATHAM,MA,"WOLFFISH, ATLANTIC","21,789","26,133","$12,337.00"
2004,CHATHAM,MA,CONFIDENTIAL,"216,387","1,119,984","$216,521.00"
2004,CHILMARK,MA,"BASS, STRIPED","17,566","17,566","$27,595.00"
2004,CHILMARK,MA,BLUEFISH,"2,730","2,875","$3,582.00"
2004,CHILMARK,MA,"CRAB, NK",97,97,$64.00
2004,CHILMARK,MA,"FLOUNDER, SUMMER","12,368","12,365","$16,457.00"
2004,CHILMARK,MA,"FLOUNDER, WINTER","1,103","1,103","$1,177.00"
2004,CHILMARK,MA,"LOBSTER, AMERICAN","30,620","30,619","$167,071.00"
2004,CHILMARK,MA,MONKFISH/ANGLER/GOOSEFISH,173,538,$251.00
2004,CHILMARK,MA,"SCALLOP, SEA",535,"4,438","$2,667.00"
2004,CHILMARK,MA,SCUP,334,334,$367.00
2004,CHILMARK,MA,"SEA BASS, BLACK",804,804,"$1,533.00"
2004,CHILMARK,MA,CONFIDENTIAL,"3,557","6,141","$14,884.00"
2004,COHASSET,MA,"CRAB, NK","1,947","1,947","$1,268.00"
2004,COHASSET,MA,"LOBSTER, AMERICAN","346,028","346,028","$1,572,718.00"
2004,DANVERS,MA,"CRAB, NK",35,35,$25.00
2004,DANVERS,MA,"LOBSTER, AMERICAN","29,166","29,166","$132,591.00"
2004,DANVERS,MA,CONFIDENTIAL,462,462,$711.00
2004,DARTMOUTH,MA,"CRAB, NK",20,20,$13.00
2004,DARTMOUTH,MA,"LOBSTER, AMERICAN","15,636","15,636","$72,487.00"
2004,DARTMOUTH,MA,CONFIDENTIAL,136,713,$128.00
2004,DENNIS,MA,"BASS, STRIPED","45,752","45,752","$72,905.00"
2004,DENNIS,MA,BLUEFISH,"3,833","4,176","$1,413.00"
2004,DENNIS,MA,"COD, ATLANTIC","5,842","6,378","$7,950.00"
2004,DENNIS,MA,"CRAB, NK","3,613","3,613","$2,351.00"
2004,DENNIS,MA,"FLOUNDER, SUMMER","1,429","1,429","$1,675.00"
2004,DENNIS,MA,HADDOCK,"11,932","12,705","$17,034.00"
2004,DENNIS,MA,"LOBSTER, AMERICAN","75,890","75,890","$350,216.00"
2004,DENNIS,MA,"PERCH, WHITE",186,186,$216.00
2004,DENNIS,MA,SCUP,"6,512","6,512","$3,122.00"
2004,DENNIS,MA,"SEA BASS, BLACK","44,440","44,440","$86,873.00"
2004,DENNIS,MA,TAUTOG,520,520,$574.00
2004,DENNIS,MA,CONFIDENTIAL,"16,263","32,231","$11,387.00"
2004,DUXBURY,MA,"CRAB, NK",75,75,$47.00
2004,DUXBURY,MA,"LOBSTER, AMERICAN","23,936","23,936","$108,408.00"
2004,EASTHAM,MA,"LOBSTER, AMERICAN","2,655","2,655","$12,141.00"
2004,EASTHAM,MA,CONFIDENTIAL,455,458,$659.00
2004,EDGARTOWN,MA,"CLAM, QUAHOG, NK",743,"5,545","$10,053.00"
2004,EDGARTOWN,MA,"LOBSTER, AMERICAN",573,573,"$3,336.00"
2004,EDGARTOWN,MA,"OYSTER, EASTERN",847,"12,794","$9,605.00"
2004,EDGARTOWN,MA,"SCALLOP, SEA","4,554","37,935","$24,047.00"
2004,EDGARTOWN,MA,CONFIDENTIAL,"13,642","33,539","$58,079.00"
2004,ESSEX,MA,"CRAB, NK",695,695,$452.00
2004,ESSEX,MA,"LOBSTER, AMERICAN","15,657","15,657","$71,282.00"
2004,ESSEX,MA,"TUNA, BLUEFIN","31,090","38,873","$258,734.00"
2004,FAIRHAVEN,MA,"CRAB, JONAH","139,958","139,958","$76,701.00"
2004,FAIRHAVEN,MA,"CRAB, NK","461,115","461,115","$299,727.00"
